participant,line_num,label,image_clicked,trial_start_time,context_start_time,context_end_time,target_start_time,target_audio_start_time,target_audio_end_time,mouse_move,mouse_start_time,mouse_end_time,question_answer_time,trial_end_time
03A,5217,Trial: 40,target,2.341428e6,2.342428e6,2.376403e6,2.376455e6,2.376491e6,2.378503e6,0,2.376455e6,2.378935e6,2.382872e6,2.382874e6
03A,5315,Trial: 41,target,2.447258e6,2.448258e6,2.46459e6,2.465039e6,2.465074e6,2.467062e6,0,2.465039e6,2.467085e6,2.469239e6,2.469243e6
03A,5452,Trial: 42,target,2.472294e6,2.473294e6,2.496349e6,2.496763e6,2.496796e6,2.498889e6,0,2.496763e6,2.499111e6,2.501397e6,2.5014e6
03A,5539,Trial: 43,target,2.503034e6,2.504034e6,2.526324e6,2.526669e6,2.526697e6,2.528449e6,0,2.526669e6,2.529566e6,2.53139e6,2.531392e6
03A,5665,Trial: 44,target,2.532973e6,2.533973e6,2.554094e6,2.554139e6,2.554168e6,2.55652e6,0,2.55414e6,2.556814e6,2.558597e6,2.558599e6
03A,5771,Trial: 45,target,2.560377e6,2.561377e6,2.58136e6,2.58181e6,2.581839e6,2.584221e6,0,2.581811e6,2.584598e6,2.586454e6,2.586456e6
03A,5893,Trial: 46,target,2.588298e6,2.589298e6,2.605249e6,2.605912e6,2.60594e6,2.607982e6,0,2.605912e6,2.608468e6,2.610382e6,2.610384e6
03A,5973,Trial: 47,target,2.613434e6,2.614434e6,2.630231e6,2.630747e6,2.630781e6,2.633555e6,0,2.630748e6,2.633692e6,2.635118e6,2.63512e6
03A,6091,Trial: 48,target,2.637536e6,2.638536e6,2.668668e6,2.66916e6,2.669192e6,2.672025e6,0,2.66916e6,2.673613e6,2.675581e6,2.675583e6
03A,6223,Trial: 49,target,2.677249e6,2.678249e6,2.694521e6,2.694929e6,2.694963e6,2.69699e6,0,2.69493e6,2.697684e6,2.699948e6,2.699951e6
03A,6374,Trial: 50,target,2.701584e6,2.702584e6,2.723458e6,2.723868e6,2.723904e6,2.726176e6,0,2.723868e6,2.726731e6,2.729011e6,2.729013e6
03A,6498,Trial: 51,target,2.730673e6,2.731673e6,2.754741e6,2.754808e6,2.754835e6,2.756912e6,0,2.754808e6,2.757132e6,2.758827e6,2.75883e6
03A,6710,Trial: 52,target,2.760579e6,2.761579e6,2.78631e6,2.786699e6,2.786726e6,2.788679e6,0,2.786699e6,2.789115e6,2.792403e6,2.792405e6
03A,6846,Trial: 53,target,2.794871e6,2.795871e6,2.824362e6,2.824761e6,2.824788e6,2.826688e6,0,2.824761e6,2.827154e6,2.828946e6,2.828949e6
03A,7034,Trial: 54,target,2.830749e6,2.831749e6,2.849137e6,2.849563e6,2.849599e6,2.852161e6,0,2.849563e6,2.853915e6,2.85662e6,2.856622e6
03A,7139,Trial: 55,target,2.858403e6,2.859403e6,2.879628e6,2.880319e6,2.88035e6,2.882166e6,0,2.88032e6,2.882515e6,2.883979e6,2.883981e6
03A,7267,Trial: 56,target,2.886374e6,2.887374e6,2.90143e6,2.901469e6,2.901501e6,2.904103e6,0,2.901469e6,2.905355e6,2.907121e6,2.907125e6
03A,7387,Trial: 57,target,2.908908e6,2.909908e6,2.929953e6,2.92999e6,2.930022e6,2.932322e6,0,2.929991e6,2.933139e6,2.935034e6,2.935037e6
03A,7516,Trial: 58,target,2.936812e6,2.937812e6,2.954823e6,2.955226e6,2.955263e6,2.958259e6,0,2.955226e6,2.958825e6,2.961076e6,2.961082e6
03A,7621,Trial: 59,target,2.962949e6,2.963949e6,2.990413e6,2.990786e6,2.990814e6,2.992867e6,0,2.990787e6,2.993122e6,2.994842e6,2.994844e6
03A,7729,Trial: 60,target,2.996591e6,2.997591e6,3.015322e6,3.015872e6,3.015905e6,3.017827e6,0,3.015872e6,3.018018e6,3.01965e6,3.019652e6
03A,7896,Trial: 61,target,3.021843e6,3.022843e6,3.048272e6,3.048747e6,3.048776e6,3.05071e6,0,3.048747e6,3.05117e6,3.053521e6,3.053523e6
04A,192,Trial: 1,target,148850.7,149850.0,170671.2,171050.8,171081.0,173527.0,0,171051.2,174638.3,177159.1,177161.6
04A,417,Trial: 2,target,185645.2,186645.0,209700.1,210180.4,210212.0,212305.0,0,210180.8,213150.2,215910.0,215912.5
04A,612,Trial: 3,target,217619.4,218619.0,240592.1,240970.4,241003.0,243824.7,0,240970.7,245015.3,248118.0,248120.4
04A,759,Trial: 4,target,249810.4,250810.0,268198.1,268607.9,268644.0,271206.0,0,268608.3,272085.7,275054.4,275057.0
04A,920,Trial: 5,target,276864.2,277864.0,298701.0,299081.0,299116.0,301448.0,0,299081.3,302414.7,304413.1,304415.6
04A,1070,Trial: 6,target,306052.9,307052.0,321108.1,321614.7,321646.0,324248.0,0,321615.1,325214.4,327014.2,327016.7
04A,1181,Trial: 7,target,328820.1,329820.0,354354.2,354756.4,354788.0,356741.0,0,354756.8,357374.1,359349.9,359352.3
04A,1339,Trial: 8,target,361027.8,362027.0,389779.0,390116.5,390149.0,391985.1,0,390116.8,392756.5,395388.5,395391.2
04A,1462,Trial: 9,target,396938.3,397938.0,414210.0,414601.7,414630.0,416657.0,0,414602.0,417244.8,419956.8,419959.3
04A,1612,Trial: 10,target,421773.8,422773.0,441865.1,442272.6,442301.0,444237.0,0,442273.0,444756.7,446971.6,446974.0
04A,1726,Trial: 11,target,448710.8,449710.0,472778.2,473212.7,473242.0,475317.3,0,473213.0,476316.4,478053.2,478068.1
04A,1922,Trial: 12,target,479817.7,480817.0,500683.1,501050.4,501083.0,503383.0,0,501050.7,504284.3,506868.5,506873.6
04A,2020,Trial: 13,target,508906.3,509906.0,526917.2,527253.5,527284.0,530280.0,0,527253.9,530779.2,533283.4,533285.9
04A,2199,Trial: 14,target,534909.3,535909.0,562562.1,562913.8,562945.0,564950.9,0,562914.2,565635.2,568394.4,568396.8
04A,2330,Trial: 15,target,570603.0,571603.0,589334.0,589667.4,589696.0,591618.1,0,589667.8,593075.8,595514.0,595516.4
04A,2470,Trial: 16,target,597123.0,598123.0,623513.1,623843.3,623878.0,625813.6,0,623843.6,626523.9,629355.0,629357.6
04A,2593,Trial: 17,target,631549.1,632549.0,653898.2,654282.9,654319.0,656424.0,0,654283.3,656611.5,659586.9,659589.4
04A,2766,Trial: 18,target,661171.5,662171.0,680262.0,681019.8,681050.0,683219.0,0,681020.2,684409.8,687137.7,687142.9
04A,2946,Trial: 19,target,688792.4,689792.0,709031.3,709408.0,709441.0,711366.1,0,709408.3,712841.4,714625.9,714630.6
04A,3088,Trial: 20,target,716296.5,717296.0,737458.2,737812.8,737842.0,740203.1,0,737813.1,741098.9,743196.1,743202.0
04A,3188,Trial: 21,target,744851.5,745851.0,767657.2,768052.3,768083.0,770027.1,0,768052.7,770849.9,772618.1,772624.6
04A,3295,Trial: 22,target,774223.7,775223.0,792599.1,792954.5,792984.0,795008.1,0,792954.9,795658.0,798881.7,798884.2
04A,3402,Trial: 23,target,800760.4,801760.0,828561.1,828948.4,828985.0,831078.1,0,828948.8,831393.3,833600.5,833603.7
04A,3566,Trial: 24,target,835353.3,836353.0,856212.0,856602.7,856636.0,858876.1,0,856603.0,860089.0,863032.6,863035.1
04A,3727,Trial: 25,target,864642.1,865642.0,892519.2,892880.1,892907.0,895719.0,0,892880.5,896512.9,898864.9,898869.6
04A,3863,Trial: 26,target,900552.6,901552.0,925938.2,926455.5,926489.0,928784.0,0,926455.9,930047.4,932272.0,932274.5
04A,4009,Trial: 27,target,933877.8,934877.0,949203.1,949556.3,949589.0,951612.1,0,949556.7,952824.7,954590.6,954595.6
04A,4223,Trial: 28,target,956211.4,957211.0,974143.1,974491.9,974520.0,976379.1,0,974492.2,977418.2,982287.0,982289.5
04A,4367,Trial: 29,target,984399.4,985399.0,999066.0,999410.7,999441.0,1.001486e6,0,999411.1,1.002783e6,1.004878e6,1.004883e6
04A,4474,Trial: 30,target,1.006566e6,1.007566e6,1.025012e6,1.02543e6,1.025462e6,1.027722e6,0,1.02543e6,1.028191e6,1.029703e6,1.029718e6
04A,4679,Trial: 31,target,1.031334e6,1.032334e6,1.050616e6,1.050983e6,1.051013e6,1.053236e6,0,1.050983e6,1.053566e6,1.057486e6,1.057489e6
04A,4844,Trial: 32,target,1.160882e6,1.161882e6,1.177464e6,1.177845e6,1.177878e6,1.180233e6,0,1.177846e6,1.180757e6,1.183893e6,1.183895e6
04A,4983,Trial: 33,target,1.185518e6,1.186518e6,1.211608e6,1.211971e6,1.211999e6,1.214098e6,0,1.211971e6,1.214758e6,1.218692e6,1.218695e6
04A,5126,Trial: 34,target,1.220628e6,1.221628e6,1.24457e6,1.244913e6,1.24494e6,1.246981e6,0,1.244913e6,1.248133e6,1.250677e6,1.25068e6
04A,5235,Trial: 35,target,1.252252e6,1.253252e6,1.271212e6,1.271583e6,1.271611e6,1.273944e6,0,1.271583e6,1.274229e6,1.276428e6,1.27643e6
04A,5389,Trial: 36,target,1.278205e6,1.279205e6,1.295654e6,1.296268e6,1.296302e6,1.298344e6,0,1.296269e6,1.299044e6,1.302044e6,1.302046e6
04A,5512,Trial: 37,target,1.303674e6,1.304674e6,1.324833e6,1.325257e6,1.325293e6,1.327836e6,0,1.325257e6,1.328677e6,1.331547e6,1.33155e6
04A,5615,Trial: 38,target,1.333129e6,1.334129e6,1.352636e6,1.352978e6,1.353014e6,1.355886e6,0,1.352978e6,1.356347e6,1.357996e6,1.357999e6
04A,5731,Trial: 39,target,1.359633e6,1.360633e6,1.384318e6,1.384718e6,1.384746e6,1.387631e6,0,1.384719e6,1.388164e6,1.390523e6,1.390525e6
04A,5879,Trial: 40,target,1.392508e6,1.393508e6,1.414103e6,1.414591e6,1.414627e6,1.416868e6,0,1.414591e6,1.417428e6,1.420386e6,1.420389e6
04A,6013,Trial: 41,target,1.422013e6,1.423013e6,1.444538e6,1.444914e6,1.444948e6,1.447178e6,0,1.444914e6,1.44805e6,1.449818e6,1.449836e6
04A,6167,Trial: 42,target,1.451552e6,1.452552e6,1.47299e6,1.473819e6,1.473849e6,1.47697e6,0,1.47382e6,1.477931e6,1.479731e6,1.479734e6
04A,6303,Trial: 43,target,1.481342e6,1.482342e6,1.500385e6,1.500756e6,1.50079e6,1.503697e6,0,1.500757e6,1.504395e6,1.506355e6,1.506357e6
04A,6457,Trial: 44,target,1.508045e6,1.509045e6,1.523731e6,1.524407e6,1.524441e6,1.526765e6,0,1.524408e6,1.527314e6,1.529195e6,1.529213e6
04A,6597,Trial: 45,target,1.530896e6,1.531896e6,1.557934e6,1.558266e6,1.558302e6,1.560387e6,0,1.558267e6,1.561106e6,1.564585e6,1.56459e6
04A,6705,Trial: 46,target,1.566256e6,1.567256e6,1.587291e6,1.587889e6,1.587923e6,1.589647e6,0,1.587889e6,1.590513e6,1.592425e6,1.592427e6
04A,6821,Trial: 47,target,1.59406e6,1.59506e6,1.614312e6,1.614659e6,1.614694e6,1.616811e6,0,1.614659e6,1.617144e6,1.619089e6,1.619091e6
04A,7009,Trial: 48,target,1.620697e6,1.621697e6,1.646455e6,1.647e6,1.647035e6,1.649711e6,0,1.647001e6,1.650513e6,1.653378e6,1.65338e6
04A,7195,Trial: 49,target,1.65499e6,1.65599e6,1.674307e6,1.674688e6,1.674726e6,1.677068e6,0,1.674688e6,1.677762e6,1.680632e6,1.680634e6
04A,7345,Trial: 50,target,1.68241e6,1.68341e6,1.706581e6,1.706946e6,1.706977e6,1.709078e6,0,1.706946e6,1.710273e6,1.713008e6,1.713011e6
04A,7440,Trial: 51,target,1.714852e6,1.715852e6,1.746204e6,1.746726e6,1.746759e6,1.748732e6,0,1.746726e6,1.749335e6,1.751881e6,1.751883e6
04A,7562,Trial: 52,target,1.753748e6,1.754748e6,1.77449e6,1.774864e6,1.7749e6,1.777168e6,0,1.774864e6,1.777303e6,1.779495e6,1.779498e6
04A,7666,Trial: 53,target,1.781202e6,1.782202e6,1.812841e6,1.813326e6,1.813361e6,1.816194e6,0,1.813326e6,1.816536e6,1.819199e6,1.819202e6
04A,7767,Trial: 54,target,1.820882e6,1.821882e6,1.84177e6,1.842115e6,1.842142e6,1.844992e6,0,1.842115e6,1.845399e6,1.847551e6,1.847554e6
04A,7875,Trial: 55,target,1.84947e6,1.85047e6,1.87057e6,1.87112e6,1.871154e6,1.87361e6,0,1.87112e6,1.874487e6,1.878175e6,1.878178e6
04A,7990,Trial: 56,target,1.879977e6,1.880977e6,1.897309e6,1.89784e6,1.897875e6,1.899863e6,0,1.89784e6,1.900088e6,1.902694e6,1.902696e6
04A,8094,Trial: 57,target,1.904462e6,1.905462e6,1.921259e6,1.921808e6,1.921835e6,1.924609e6,0,1.921809e6,1.92503e6,1.927359e6,1.927364e6
04A,8187,Trial: 58,target,1.929047e6,1.930047e6,1.952337e6,1.952865e6,1.952897e6,1.954649e6,0,1.952865e6,1.955967e6,1.95791e6,1.957913e6
04A,8350,Trial: 59,target,1.959837e6,1.960837e6,1.99501e6,1.995347e6,1.995378e6,1.99739e6,0,1.995348e6,1.997958e6,2.000102e6,2.000105e6
04A,8491,Trial: 60,target,2.001735e6,2.002735e6,2.022718e6,2.023318e6,2.023349e6,2.025731e6,0,2.023319e6,2.026966e6,2.029948e6,2.029951e6
04A,8636,Trial: 61,target,2.032125e6,2.033125e6,2.047588e6,2.048688e6,2.04872e6,2.05121e6,0,2.048688e6,2.051662e6,2.053366e6,2.053368e6
05A,178,Trial: 1,target,170178.7,171178.0,191999.1,192395.5,192425.0,194871.1,0,192395.9,197636.1,203069.3,203072.0
05A,290,Trial: 2,target,244401.5,245401.0,268456.2,268836.7,268868.0,270961.0,0,268837.0,273171.9,275492.5,275495.0
05A,400,Trial: 3,target,285982.9,286982.0,312057.2,312419.6,312450.1,315126.2,0,312420.2,317187.4,319484.0,319486.4
05A,515,Trial: 4,target,321226.3,322226.0,340543.0,340907.8,340941.0,343283.0,0,340908.2,344371.3,346852.0,346854.5
05A,622,Trial: 5,target,348513.6,349513.0,380504.2,380838.1,380872.0,382847.1,0,380838.4,384932.1,387731.0,387733.5
05A,794,Trial: 6,target,389694.8,390694.0,413809.2,414129.9,414163.0,416193.1,0,414130.2,417698.5,423643.6,423646.1
05A,927,Trial: 7,target,426305.8,427305.0,446557.1,446888.0,446925.1,449042.2,0,446888.4,450107.5,452723.2,452727.6
05A,1057,Trial: 8,target,454393.7,455393.0,476267.1,476677.2,476706.0,479038.1,0,476677.6,480146.6,482681.1,482683.6
05A,1191,Trial: 9,target,484366.4,485366.0,505254.1,505632.5,505667.0,508517.0,0,505632.8,509354.4,511833.0,511838.6
05A,1302,Trial: 10,target,513655.2,514655.0,548630.1,548981.9,549018.0,551127.1,0,548982.3,552290.0,556450.1,556455.6
05A,1399,Trial: 11,target,558639.2,559639.0,575971.1,576369.3,576399.0,578387.1,0,576369.9,580250.5,582136.2,582138.2
05A,1510,Trial: 12,target,584225.3,585225.0,604967.2,605341.3,605370.0,607638.0,0,605341.6,608544.2,610735.9,610738.4
05A,1658,Trial: 13,target,612980.4,613980.0,636270.1,636665.0,636692.1,638444.2,0,636665.3,639320.9,641911.7,641914.4
05A,1823,Trial: 14,target,644053.9,645053.0,665174.2,665536.8,665573.0,668029.0,0,665537.2,668737.3,672649.2,672651.7
05A,1950,Trial: 15,target,674543.6,675543.0,702420.1,702831.7,702864.0,705676.0,0,702832.0,706319.7,708783.6,708786.2
05A,2072,Trial: 16,target,711004.5,712004.0,738468.0,738808.9,738845.0,740850.1,0,738809.3,741967.8,744591.5,744593.9
05A,2196,Trial: 17,target,746564.8,747564.0,763361.2,763861.2,763896.0,766670.0,0,763861.6,766967.3,769390.4,769392.8
05A,2325,Trial: 18,target,770999.9,771999.0,791354.1,791899.1,791927.0,794008.0,0,791899.4,794511.9,796431.5,796437.6
05A,2489,Trial: 19,target,798087.1,799087.0,815359.0,815783.8,815818.0,817845.0,0,815784.2,818759.5,823671.4,823674.7
05A,2632,Trial: 20,third,825374.4,826374.0,846419.1,846824.0,846859.0,849159.0,0,846824.3,850366.2,853182.2,853184.7
05A,2756,Trial: 21,target,855146.9,856146.0,874653.2,875012.0,875040.0,877912.1,0,875012.3,878246.5,879933.7,879936.1
05A,2932,Trial: 22,target,882150.7,883150.0,907881.1,908187.0,908222.2,910153.2,0,908187.4,911111.0,917302.5,917304.6
05A,3052,Trial: 23,target,919011.9,920011.0,948502.2,948917.9,948953.0,950789.1,0,948918.2,962206.0,964701.0,964703.5
05A,3241,Trial: 24,target,966564.6,967564.0,984952.1,985278.7,985314.0,987876.0,0,985279.1,988253.7,998596.4,998599.0
05A,3352,Trial: 25,target,1.000273e6,1.001273e6,1.021498e6,1.021873e6,1.021906e6,1.023842e6,0,1.021873e6,1.024621e6,1.027132e6,1.027134e6
05A,3474,Trial: 26,target,1.029095e6,1.030095e6,1.044151e6,1.044573e6,1.044607e6,1.047211e6,0,1.044574e6,1.047924e6,1.050259e6,1.050262e6
05A,3570,Trial: 27,target,1.052012e6,1.053012e6,1.083144e6,1.083503e6,1.083538e6,1.086346e6,0,1.083503e6,1.087268e6,1.089867e6,1.08987e6
05A,3693,Trial: 28,target,1.091942e6,1.092942e6,1.109953e6,1.110306e6,1.110339e6,1.113335e6,0,1.110307e6,1.113956e6,1.121555e6,1.121557e6
05A,3834,Trial: 29,target,1.124083e6,1.125083e6,1.141034e6,1.141363e6,1.14139e6,1.143501e6,0,1.141363e6,1.143924e6,1.146675e6,1.146678e6
05A,3951,Trial: 30,target,1.148435e6,1.149435e6,1.167166e6,1.167533e6,1.167561e6,1.169483e6,0,1.167533e6,1.170212e6,1.171818e6,1.171821e6
05A,4077,Trial: 31,target,1.23862e6,1.23962e6,1.265049e6,1.26539e6,1.265425e6,1.267422e6,0,1.265391e6,1.268563e6,1.273577e6,1.27358e6
05A,4178,Trial: 32,target,1.275831e6,1.276831e6,1.29863e6,1.298982e6,1.299016e6,1.301121e6,0,1.298983e6,1.301394e6,1.303842e6,1.303844e6
05A,4281,Trial: 33,target,1.305437e6,1.306437e6,1.324528e6,1.324885e6,1.324917e6,1.327086e6,0,1.324886e6,1.328258e6,1.331081e6,1.331084e6
05A,4384,Trial: 34,target,1.332741e6,1.333741e6,1.355841e6,1.356292e6,1.356328e6,1.359173e6,0,1.356293e6,1.359306e6,1.362258e6,1.36226e6
05A,4502,Trial: 35,target,1.363965e6,1.364965e6,1.385127e6,1.385498e6,1.385529e6,1.38789e6,0,1.385498e6,1.38825e6,1.391145e6,1.391147e6
05A,4615,Trial: 36,target,1.392837e6,1.393837e6,1.415737e6,1.416054e6,1.41609e6,1.418036e6,0,1.416055e6,1.418721e6,1.423985e6,1.423987e6
05A,4787,Trial: 37,target,1.425712e6,1.426711e6,1.444087e6,1.444576e6,1.444611e6,1.446635e6,0,1.444576e6,1.4472e6,1.453043e6,1.453051e6
05A,4931,Trial: 38,target,1.454834e6,1.455834e6,1.481627e6,1.482188e6,1.482223e6,1.484308e6,0,1.482188e6,1.484744e6,1.489713e6,1.489715e6
05A,5047,Trial: 39,target,1.493146e6,1.494146e6,1.514741e6,1.515129e6,1.515164e6,1.517405e6,0,1.51513e6,1.517848e6,1.519977e6,1.519979e6
05A,5132,Trial: 40,target,1.521617e6,1.522617e6,1.5426e6,1.54295e6,1.542985e6,1.545367e6,0,1.542951e6,1.546329e6,1.548848e6,1.54885e6
05A,5335,Trial: 41,target,1.550473e6,1.551473e6,1.576012e6,1.576442e6,1.576476e6,1.578771e6,0,1.576443e6,1.579873e6,1.5824e6,1.582402e6
05A,5451,Trial: 42,target,1.584382e6,1.585382e6,1.599722e6,1.600194e6,1.600227e6,1.602415e6,0,1.600194e6,1.602816e6,1.604559e6,1.604565e6
05A,5574,Trial: 43,target,1.606482e6,1.607482e6,1.624414e6,1.624795e6,1.624828e6,1.626687e6,0,1.624796e6,1.627303e6,1.629304e6,1.629306e6
05A,5688,Trial: 44,target,1.631184e6,1.632184e6,1.645851e6,1.645995e6,1.646029e6,1.648074e6,0,1.645995e6,1.648294e6,1.650736e6,1.650738e6
05A,5802,Trial: 45,target,1.652633e6,1.653633e6,1.671112e6,1.671447e6,1.67148e6,1.67374e6,0,1.671448e6,1.674488e6,1.676614e6,1.67662e6
05A,5910,Trial: 46,target,1.678286e6,1.679286e6,1.697568e6,1.698151e6,1.698181e6,1.700404e6,0,1.698151e6,1.700631e6,1.702438e6,1.702441e6
05A,6034,Trial: 47,target,1.704105e6,1.705105e6,1.720687e6,1.721252e6,1.721282e6,1.723636e6,0,1.721252e6,1.724382e6,1.726223e6,1.726225e6
05A,6356,Trial: 48,target,1.72779e6,1.72879e6,1.753989e6,1.754344e6,1.754373e6,1.756472e6,0,1.754344e6,1.757214e6,1.766894e6,1.766897e6
05A,6460,Trial: 49,target,1.768905e6,1.769905e6,1.792847e6,1.79319e6,1.793224e6,1.795265e6,0,1.79319e6,1.796222e6,1.798541e6,1.798544e6
05A,6580,Trial: 50,target,1.800278e6,1.801278e6,1.819238e6,1.819593e6,1.819625e6,1.821958e6,0,1.819593e6,1.822261e6,1.82419e6,1.824192e6
05A,6678,Trial: 51,target,1.825881e6,1.826881e6,1.848506e6,1.848865e6,1.848896e6,1.851136e6,0,1.848865e6,1.851382e6,1.852974e6,1.852987e6
05A,6867,Trial: 52,target,1.854569e6,1.855569e6,1.875886e6,1.876252e6,1.876287e6,1.87883e6,0,1.876253e6,1.879452e6,1.882701e6,1.882704e6
05A,6959,Trial: 53,target,1.88606e6,1.88706e6,1.910128e6,1.910445e6,1.910479e6,1.912554e6,0,1.910445e6,1.914268e6,1.916453e6,1.916456e6
05A,7151,Trial: 54,target,1.918985e6,1.919985e6,1.943015e6,1.943387e6,1.94342e6,1.946245e6,0,1.943387e6,1.946725e6,1.951076e6,1.951079e6
05A,7256,Trial: 55,target,1.952927e6,1.953927e6,1.973962e6,1.974327e6,1.974361e6,1.976085e6,0,1.974327e6,1.976372e6,1.978628e6,1.978631e6
05A,7397,Trial: 56,target,1.980264e6,1.981264e6,1.996044e6,1.99646e6,1.996492e6,1.998982e6,0,1.99646e6,1.999525e6,2.002531e6,2.002533e6
05A,7531,Trial: 57,target,2.004132e6,2.005132e6,2.02557e6,2.025882e6,2.025913e6,2.029034e6,0,2.025883e6,2.029332e6,2.031386e6,2.031389e6
05A,7625,Trial: 58,target,2.033004e6,2.034004e6,2.052047e6,2.052536e6,2.052564e6,2.055471e6,0,2.052536e6,2.056042e6,2.058579e6,2.058582e6
05A,7744,Trial: 59,target,2.060092e6,2.061091e6,2.075777e6,2.07612e6,2.076155e6,2.078479e6,0,2.076121e6,2.078539e6,2.081141e6,2.081159e6
05A,7882,Trial: 60,target,2.083242e6,2.084242e6,2.111089e6,2.111664e6,2.111696e6,2.113789e6,0,2.111664e6,2.11441e6,2.116826e6,2.116828e6
05A,7978,Trial: 61,target,2.118753e6,2.119753e6,2.139612e6,2.139935e6,2.139967e6,2.142207e6,0,2.139936e6,2.142275e6,2.146809e6,2.146812e6
06A,206,Trial: 1,target,857655.9,858655.0,879476.1,879789.1,879821.0,882267.0,0,879789.5,891383.4,893854.2,893868.1
06A,328,Trial: 2,target,921453.6,922453.0,938035.0,938366.2,938402.0,940756.1,0,938366.6,942038.7,944086.5,944088.9
06A,424,Trial: 3,target,945705.1,946705.0,964151.2,964535.8,964563.0,966838.0,0,964536.2,967365.3,969381.7,969384.1
06A,530,Trial: 4,target,971024.0,972024.0,991883.2,992239.8,992274.0,994514.1,0,992240.2,995140.3,997084.3,997086.8
06A,704,Trial: 5,target,998861.5,999861.0,1.017821e6,1.018209e6,1.018245e6,1.020578e6,0,1.018209e6,1.021011e6,1.023988e6,1.023991e6
06A,827,Trial: 6,target,1.025731e6,1.026731e6,1.050416e6,1.050466e6,1.050496e6,1.053321e6,0,1.050467e6,1.053828e6,1.057484e6,1.057486e6
06A,955,Trial: 7,target,1.059173e6,1.060173e6,1.080332e6,1.080672e6,1.080707e6,1.083171e6,0,1.080673e6,1.083403e6,1.08569e6,1.085694e6
06A,1068,Trial: 8,target,1.087194e6,1.088194e6,1.106701e6,1.107075e6,1.107107e6,1.109979e6,0,1.107076e6,1.110787e6,1.112452e6,1.112464e6
06A,1166,Trial: 9,target,1.114064e6,1.115064e6,1.129527e6,1.129959e6,1.129988e6,1.132515e6,0,1.129959e6,1.132905e6,1.134881e6,1.134884e6
06A,1272,Trial: 10,target,1.136681e6,1.137681e6,1.157716e6,1.158097e6,1.158129e6,1.159853e6,0,1.158097e6,1.160001e6,1.161593e6,1.161595e6
06A,1365,Trial: 11,target,1.163167e6,1.164167e6,1.185692e6,1.186068e6,1.186099e6,1.188339e6,0,1.186068e6,1.188664e6,1.190361e6,1.190373e6
06A,1483,Trial: 12,target,1.192105e6,1.193105e6,1.214454e6,1.214772e6,1.2148e6,1.21679e6,0,1.214773e6,1.217842e6,1.220016e6,1.220019e6
06A,1594,Trial: 13,target,1.221527e6,1.222527e6,1.245469e6,1.245812e6,1.245841e6,1.247882e6,0,1.245813e6,1.248008e6,1.250448e6,1.250451e6
06A,1723,Trial: 14,target,1.25205e6,1.25305e6,1.267736e6,1.268062e6,1.268092e6,1.270416e6,0,1.268063e6,1.270927e6,1.272728e6,1.272734e6
06A,1865,Trial: 15,target,1.2745e6,1.2755e6,1.302301e6,1.302621e6,1.302653e6,1.304805e6,0,1.302622e6,1.304942e6,1.307215e6,1.307227e6
06A,1974,Trial: 16,target,1.309226e6,1.310226e6,1.328269e6,1.328624e6,1.328653e6,1.33156e6,0,1.328624e6,1.33179e6,1.333847e6,1.333863e6
06A,2094,Trial: 17,target,1.335596e6,1.336596e6,1.355848e6,1.356211e6,1.356244e6,1.358361e6,0,1.356212e6,1.358806e6,1.361109e6,1.361112e6
06A,2220,Trial: 18,target,1.362716e6,1.363716e6,1.394068e6,1.39439e6,1.394425e6,1.3964e6,0,1.39439e6,1.396694e6,1.399404e6,1.399407e6
06A,2326,Trial: 19,target,1.400945e6,1.401945e6,1.424235e6,1.424579e6,1.424606e6,1.426358e6,0,1.42458e6,1.426533e6,1.428197e6,1.4282e6
06A,2436,Trial: 20,target,1.429716e6,1.430716e6,1.455474e6,1.455552e6,1.455587e6,1.458253e6,0,1.455553e6,1.45862e6,1.460323e6,1.460326e6
06A,2531,Trial: 21,target,1.46189e6,1.46289e6,1.486061e6,1.486409e6,1.486438e6,1.488468e6,0,1.486409e6,1.488763e6,1.491346e6,1.491349e6
06A,2650,Trial: 22,target,1.492763e6,1.493763e6,1.513505e6,1.513546e6,1.513579e6,1.515847e6,0,1.513546e6,1.515916e6,1.518395e6,1.518403e6
06A,2753,Trial: 23,target,1.520051e6,1.521051e6,1.541888e6,1.5422e6,1.542229e6,1.544501e6,0,1.542201e6,1.544883e6,1.546827e6,1.54683e6
06A,2866,Trial: 24,target,1.548772e6,1.549772e6,1.566104e6,1.566435e6,1.56647e6,1.568458e6,0,1.566436e6,1.568922e6,1.571177e6,1.571179e6
06A,2990,Trial: 25,target,1.572723e6,1.573723e6,1.595696e6,1.596041e6,1.596071e6,1.598916e6,0,1.596041e6,1.599593e6,1.601945e6,1.601964e6
06A,3115,Trial: 26,target,1.603546e6,1.604546e6,1.627601e6,1.627948e6,1.627982e6,1.630075e6,0,1.627948e6,1.630289e6,1.63316e6,1.63317e6
06A,3231,Trial: 27,target,1.634786e6,1.635786e6,1.653174e6,1.65375e6,1.653782e6,1.656344e6,0,1.653751e6,1.65668e6,1.659719e6,1.659723e6
06A,3341,Trial: 28,target,1.661773e6,1.662773e6,1.68109e6,1.681588e6,1.681623e6,1.683965e6,0,1.681588e6,1.684375e6,1.686664e6,1.686666e6
06A,3460,Trial: 29,target,1.688526e6,1.689526e6,1.723699e6,1.72407e6,1.724104e6,1.726213e6,0,1.72407e6,1.72648e6,1.72888e6,1.728882e6
